#{"t_start": 1734416356.5535643, "env_id": "None"}
r,l,t
-626.71282,1000,30657.331057
-608.667146,1000,30681.543575
-9113.834592,1000,30706.449754
-30504.025937,1000,30731.85692
-10041.245639,1000,30756.304033
-9913.679847,1000,30781.770534
-3871.779697,1000,30913.473111
-7920.322044,1000,30938.182864
-45217.077447,1000,30962.991501
-643.242767,1000,30987.052802
-653.896829,1000,31011.323435
-1219.493059,1000,31035.368548
-883.816324,1000,31059.738097
-607.408397,1000,31083.731642
-1315.782711,1000,31108.302235
-8206.518659,1000,31132.792163
-34080.808851,1000,31265.020393
-69423.323227,1000,31290.628414
-1618.504956,1000,31315.417351
-52035.77862,1000,31339.609437
-893.797472,1000,31363.61851
-10937.043871,1000,31388.44406
-642.069404,1000,31412.642025
-681.562496,1000,31437.663723
-2060.047673,1000,31462.386908
-10070.165303,1000,31487.019121
-1172.289961,1000,31617.487077
-36490.531858,1000,31642.465318
-43472.655256,1000,31667.519833
-671.021134,1000,31691.73158
-617.158046,1000,31715.865775
-6995.04534,1000,31740.533462
-3862.179344,1000,31765.76232
-17115.777161,1000,31790.883732
-960.958405,1000,31815.895928
-16957.538067,1000,31840.740219
-625.424673,1000,31972.134066
-16314.490928,1000,31996.933681
-6179.723974,1000,32018.923921
-1769.385532,1000,32043.978624
-586.287252,1000,32068.306328
-6440.563932,1000,32094.438857
-3280.010158,1000,32118.364302
-759.299061,1000,32143.749859
-11016.893517,1000,32169.215382
-746.782939,1000,32195.054501
-9335.185947,1000,32325.665036
-768.165307,1000,32350.950275
-734.596986,1000,32376.334124
-9679.956298,1000,32401.644145
-952.56192,1000,32426.300407
-771.116159,1000,32450.598318
-5156.28925,1000,32475.733468
-638.783294,1000,32502.229672
-10712.605145,1000,32526.419972
-13084.371615,1000,32550.530734
-787.208449,1000,32683.85848
-677.723604,1000,32709.408783
-1015.69914,1000,32735.433915
-163846.335032,1000,32756.719672
-13502.687717,1000,32782.452188
-1859.898186,1000,32807.577459
-14280.63734,1000,32832.195862
-19773.728068,1000,32856.896479
-674.143415,1000,32884.432812
-2071.160272,1000,32909.002898
-6109.633375,1000,33040.421975
-1086.576313,1000,33066.264267
-1590.865281,1000,33092.282094
-660.623583,1000,33117.488709
-18397.495663,1000,33142.178697
-650.28723,1000,33168.085707
-16477.520229,1000,33192.613832
-8489.972342,1000,33216.817825
-3994.009169,1000,33241.247422
-4587.014031,1000,33266.00395
-2569.076266,1000,33396.397788
-797.40088,1000,33421.260941
-9396.707372,1000,33446.131202
-635.343031,1000,33470.104048
-718.553575,1000,33495.221542
-2915.378511,1000,33519.722146
-1270.899866,1000,33544.194314
-684.030512,1000,33568.991399
-764.446977,1000,33593.350449
-31728.570833,1000,33618.377764
-674.761658,1000,33750.448072
-5838.96557,1000,33775.398817
-735.23324,1000,33800.577932
-630.385564,1000,33824.640659
-732.943971,1000,33849.838486
-1107.271451,1000,33874.089276
-9649.13243,1000,33898.020131
-15841.258985,1000,33922.049209
-656.799098,1000,33948.233371
-721.641727,1000,33972.319888
-10426.256217,1000,34104.471546
-998.905502,1000,34129.68611
-13482.128458,1000,34154.199951
-662.043159,1000,34178.341476
-1919.335527,1000,34202.530544
-3453.160098,1000,34226.89219
-649.147513,1000,34252.854169
-5881.136267,1000,34278.4776
-643.492603,1000,34304.006259
-738.646453,1000,34330.560103
-654.27507,1000,34461.410328
-1042.069433,1000,34487.003302
-657.647246,1000,34513.765001
-659.868426,1000,34540.539781
-662.503977,1000,34566.540242
-4912.756435,1000,34590.077328
-21338.143596,1000,34614.904125
-743.872668,1000,34642.854458
-11053.695054,1000,34667.505564
-2927.248326,1000,34693.480041
-766.153046,1000,34825.89436
-53356.94824,1000,34852.858223
-5324.026554,1000,34877.950041
-666.332882,1000,34903.829395
-680.274683,1000,34930.903278
-2537.60697,1000,34955.937165
-1497.802433,1000,34983.407003
-5944.893442,1000,35008.200455
-2997.656464,1000,35032.059477
-26291.200847,1000,35056.509918
-651.924019,1000,35188.833169
-646.846732,1000,35214.98653
-719.971959,1000,35240.273314
-738.300638,1000,35265.562421
-646.981573,1000,35290.870592
-634.721964,1000,35316.972059
-652.447883,1000,35342.409086
-643.286309,1000,35367.093705
-8105.352389,1000,35391.958886
-38632.890541,1000,35416.976596
-684.824931,1000,35556.26601
-618.361583,1000,35580.208832
-21409.785476,1000,35604.986816
-676.041588,1000,35630.007216
-20988.273908,1000,35655.881989
-627.236761,1000,35679.735762
-1022.820372,1000,35704.885017
-664.953025,1000,35732.758845
-640.595541,1000,35758.847265
-633.832236,1000,35784.817999
-5952.895928,1000,35913.35355
-740.152446,1000,35938.3128
-611.059412,1000,35962.55645
-126829.28217,1000,35986.998083
-623.040856,1000,36011.419713
-619.295971,1000,36034.514619
-636.929507,1000,36057.633236
-650.057883,1000,36083.485724
-675.234703,1000,36109.005413
-616.894215,1000,36133.285388
-655.217742,1000,36265.965168
-608.406161,1000,36290.13472
-14260.663404,1000,36314.25692
-656.295698,1000,36340.178838
-633.951163,1000,36364.337327
-976.049322,1000,36389.708461
-647.193137,1000,36415.596163
-641.414163,1000,36439.578407
-666.930349,1000,36463.618978
-599.296405,1000,36487.876731
-639.584914,1000,36623.097413
-644.357548,1000,36649.043532
-647.356518,1000,36675.316011
-638.227863,1000,36700.989122
-832.717881,1000,36725.038713
-2191.762959,1000,36749.120641
-20035.316631,1000,36773.156089
-1156.163403,1000,36797.122828
-598.281274,1000,36821.165088
-645.316953,1000,36847.213098
-645.471274,1000,36977.896634
-721.513026,1000,37002.062674
-681.98894,1000,37030.579299
-638.031763,1000,37054.696826
-927.417292,1000,37078.523864
-3893.38618,1000,37102.62555
-617.665186,1000,37126.732848
-639.245932,1000,37152.524928
-629.772842,1000,37176.650598
-666.164587,1000,37200.825541
-644.835946,1000,37334.298788
-650.799557,1000,37359.781846
-641.909148,1000,37383.973648
-655.5127,1000,37409.345499
-620.407525,1000,37433.482767
-655.064498,1000,37458.619607
-666.585896,1000,37484.210932
-611.041343,1000,37508.585014
-645.630776,1000,37534.579437
-696.463241,1000,37560.750181
-678.538408,1000,37694.858864
-655.666457,1000,37720.856591
-2869.601552,1000,37745.377251
-1302.538912,1000,37769.976896
-635.967257,1000,37795.336193
-630.721881,1000,37819.915171
-640.903274,1000,37845.999521
-2720.631193,1000,37869.996778
-704.378658,1000,37893.654309
-662.683056,1000,37919.237153
-755.167816,1000,38051.212681
-656.58793,1000,38075.3064
-631.061666,1000,38099.367244
-629.976055,1000,38123.409634
-3542.801837,1000,38148.033447
-619.191242,1000,38172.709805
-8455.729279,1000,38197.278155
-654.687298,1000,38221.407204
-22686.917559,1000,38246.034344
-7483.128582,1000,38271.143905
-4770.053787,1000,38399.059712
-4151.237337,1000,38423.418958
-611.652616,1000,38447.823259
-27839.447588,1000,38472.040691
-647.195736,1000,38497.490527
-1084.788613,1000,38522.326519
-2761.96519,1000,38547.383009
-1254.757185,1000,38568.971149
-601.89096,1000,38593.494325
-8944.551232,1000,38618.214587
-655.539223,1000,38746.360598
-669.232216,1000,38769.892811
-1062.261526,1000,38794.209801
-9750.193378,1000,38819.26547
-615.681555,1000,38844.200304
-654.606804,1000,38867.943916
-700.387169,1000,38891.572065
-755.408623,1000,38916.37776
-7226.154335,1000,38941.231273
-17351.818769,1000,38966.17815
-12775.155715,1000,39095.394951
-618.459312,1000,39119.523854
-655.671294,1000,39146.196301
-1580.085261,1000,39171.35526
-3123.425913,1000,39195.280981
-641.372717,1000,39221.286541
-641.698726,1000,39246.901029
-647.095313,1000,39271.678493
-706.906862,1000,39298.483665
-652.007574,1000,39324.102649
-1769.975384,1000,39455.914125
-608.226994,1000,39480.757002
-680.51935,1000,39508.157391
-663.060407,1000,39534.146292
-24269.950922,1000,39559.676292
-54723.042393,1000,39586.310477
-643.328617,1000,39612.479655
-1799.237349,1000,39639.367946
-657.309738,1000,39664.502508
-280231.469018,1000,39689.50432
-663.229859,1000,39826.090332
-643.852849,1000,39852.088227
-12790.552735,1000,39879.361755
-674.970066,1000,39906.249459
-687.665201,1000,39930.136767
-680.66651,1000,39955.587084
-2170.349797,1000,39980.139089
-9311.580133,1000,40008.172539
-1555.07446,1000,40032.840225
-643.35973,1000,40058.118419
-667.852307,1000,40191.430795
-652.746096,1000,40217.022557
-203497.754674,1000,40242.31014
-19795.284211,1000,40266.84261
-1944.133968,1000,40291.211642
-704.290791,1000,40316.084911
-631.724321,1000,40341.265688
-642.758889,1000,40367.494358
-645.160967,1000,40393.509937
-1254.813758,1000,40418.718587
-1108.810347,1000,40553.25827
-673.991438,1000,40581.815472
-1122.026267,1000,40606.157395
-661.978171,1000,40631.414054
-6854.689595,1000,40656.122273
-769.163808,1000,40681.888489
-6048.977004,1000,40706.526394
-643.472878,1000,40732.694572
-648.655566,1000,40758.899565
-6238.917708,1000,40783.615
